"The number of entries per field is limited to 10 for this overview. If you want the whole information you can use the API or the ""Download selection"" menu on the Webpage."

ID,designation_header,strain_number_header,is_type_strain_header,species,"Gram stain"
7467,YLB-01,"DSM 23767, CCTCC AB 2010363, JCM 19554, MCCC 1A06153",1,"Microbacterium sediminis",positive
7448,,"DSM 23885, KCTC 19237, LMG 24010, DCY 17, JCM 17024",1,"Microbacterium soli",positive
133022,SZDIS-1-1,"DSM 103422, CGMCC 1.15228",1,"Microbacterium sorbitolivorans",positive
166435,,"CGMCC 1.16261, KCTC 49101, YZYP 306",1,"Microbacterium suaedae",positive
158782,S2T63T,"MCC 2967, KACC 18715, LMG 29293",1,"Microbacterium telephonicum",positive
140585,T7528-3-6b,"JCM 28836, NCIMB 15039",1,"Microbacterium tumbae",positive
7424,XIL02,"DSM 16931, CECT 5976, LMG 20991, JCM 14282, CIP 108339, IAM 15295, NCAIM B.02300, NCIMB 14309",1,"Microbacterium ulmi",positive
158468,,"DSM 103157, KCTC 39802, CFH S00084",1,"Microbacterium ureisolvens",positive
7426,S3-E,"DSM 16914, KCTC 19079, JCM 13591, CIP 108944, IAM 15299, LMG 23366, NCIMB 14334",1,"Microbacterium xylanilyticum",positive
7462,G72,"DSM 23203, LMG 25521, JCM 18959",1,"Microbacterium yannicii",positive
166360,Gxj-6,"CGMCC 4.7605, DSM 109712",1,"Microbispora cellulosiformans",positive
16530,211020,"DSM 45428, CGMCC 4.5595, JCM 19666",1,"Microbispora hainanensis",positive
23320,,"DSM 45498, BCC 14407, NBRC 104113, JCM 17237",1,"Microbispora siamensis",positive
159813,RTBAU4-9,"TBRC 7648, NBRC 113147",1,"Microbispora soli",positive
159804,NEAU-HRDPA2-9,"CGMCC 4.7399, DSM 104649, JCM 33405",1,"Microbispora triticiradicis",positive
7496,KSL-113,"DSM 19663, CIP 108920, KCTC 19126, JCM 15138, NBRC 106160",1,"Microcella alkalica",positive
7506,CW1,"DSM 23889, JCM 14730, KCTC 13142",1,"Microcella frigidaquae",positive
140349,TSL3,"DSM 29785, NCAIM B.02604",1,"Micrococcoides hystricis",positive
7761,"WS 4601","DSM 23974, LMG 26183",1,"Micrococcus cohnii",positive
7759,,"DSM 17945, KCTC 19156, YIM 56238, JCM 16951",1,"Micrococcus endophyticus",positive
7756,,"DSM 19079, CGMCC 1.5361, JCM 14000, CCUG 56037, BCRC 80069, CCUG 54219, CIP 109517",1,"Micrococcus flavus",positive
24203,V3M1,"DSM 28110, CGMCC 1.7054, NBRC 104258, JCM 17489",1,"Micrococcus terreus",positive
7760,,"DSM 21948, CCTCC AA 208060, JCM 16547, YIM 65004, CCUG 59864",1,"Micrococcus yunnanensis",positive
132512,7515T-26,"DSM 27139, KACC 17306",1,"Microlunatus aerolatus",positive
12628,,"DSM 18424, CCTCC AB 206067, JCM 16548, YIM 45721",1,"Microlunatus aurantiacus",positive
24346,W6,"DSM 27985, CGMCC 4.6856, JCM 17701, KACC 17380",1,"Microlunatus flavus",positive
12626,,"DSM 17942, CIP 109594, KCTC 13940, Gsoil 633, JCM 16929, JCM 15306",1,"Microlunatus ginsengisoli",positive
132580,4Q3S-3,"DSM 100723, CGMCC 4.7307",1,"Microlunatus kandeliicorticis",positive
132612,,"DSM 29529, KCTC 29689, NBRC 110715, CPCC 203993",1,"Microlunatus nigridraconis",positive
12627,,"DSM 18662, KCTC 13058, Gsoil 954, JCM 16016",1,"Microlunatus panaciterrae",positive
12630,12-Be-011,"CCUG 57425, DSM 22083, CCM 7636, JCM 18708",1,"Microlunatus parietis",positive
12629,"CC-012602, CC-12602","DSM 21800, CCM 7685, CCUG 58049, JCM 18709",1,"Microlunatus soli",positive
160441,,"DSM 103947, KCTC 39847, SYSU K12189",1,"Microlunatus speluncae",positive
166243,5R2A7,"LMG 30755, CECT 9656",1,"Micromonospora acroterricola",positive
24216,SP03-05,"DSM 46721, BCC 45620, NBRC 109075",1,"Micromonospora andamanensis",positive
161945,HSS6-8,"JCM 17126, TBRC 8927",1,"Micromonospora caldifontis",positive
8012,MC5-1,"DSM 45246, JCM 12873, KCTC 19332, PCU 267, TISTR 1564, CGMCC 4.5707, NBRC 106529, NRRL B-24766",1,"Micromonospora chaiyaphumensis",positive
158459,LHW63014,"DSM 106193, CCTCC AA 2018012",1,"Micromonospora craniellae",positive
166130,NA12,"DSM 100982, KCTC 39647",1,"Micromonospora craterilacus",positive
8021,"CR 30","DSM 45599, CECT 7891, JCM 31700",1,"Micromonospora cremea",positive
7982,LK2-10,"DSM 44814, JCM 12345, PCU 238, TISTR 1531, CIP 108667, NBRC 101912, NRRL B-24761",1,"Micromonospora eburnea",positive
8052,202201,"DSM 45430, BCC 72028, CGMCC 4.5597, NBRC 109090, JCM 18317",1,"Micromonospora endophytica",positive
7963,Y22,"DSM 45644, JCM 31035, NRRL B-24859",1,"Micromonospora equina",positive
140581,UDF-1,"KACC 18696, NBRC 111826, DSM 108275",1,"Micromonospora fulva",positive
158643,WPS1-2,"KCTC 39787, NBRC 112325, TISTR 2405, JCM 32902",1,"Micromonospora globbae",positive
24213,,"DSM 45612, JCM 17696, MBRL 34",1,"Micromonospora kangleipakensis",positive
8005,,"DSM 44874, LMG 24055, NRRL B-24771, Lupac 14N, JCM 16031, NBRC 106141",1,"Micromonospora lupini",positive
8030,,"DSM 45424, CCTCC AA 207012, KCTC 19195, YIM 013, JCM 16959, NBRC 106530",1,"Micromonospora lutea",positive
158770,SGB14,"CECT 9370, DSM 105362",1,"Micromonospora luteiviridis",positive
8016,JSM1-1,"DSM 45555, JCM 12870, PCU 269, TISTR 1566",1,"Micromonospora marina",positive
23117,D10-9-5,"DSM 45782, JCM 17013, NBRC 108767, TISTR 2000, PCU 322",1,"Micromonospora maritima",positive
7985,,"DSM 44830, LMG 22229, NBRC 101890, NRRL B-24769, WA 201, JCM 13240, CIP 108755",1,"Micromonospora mirobrigensis",positive
132607,,"DSM 101694, CECT 9020, GUI 43",1,"Micromonospora noduli",positive
159632,S2509,"DSM 45926, KCTC 29201",1,"Micromonospora orduensis",positive
132377,"270106, 270106SIM06","DSM 45759, CCTCC AA 2012009, JCM 31747",1,"Micromonospora ovatispora",positive
133064,NEAU-JXY5,"DSM 103125, CGMCC 4.7347, JCM 32493",1,"Micromonospora parathelypteridis",positive
8013,TJ2-2,"DSM 45245, JCM 12833, TISTR 1559, NRRL B-24764",1,"Micromonospora pattaloongensis",positive
23126,NEAU-J5,"DSM 45730, CGMCC 4.7038, KCTC 39763, NBRC 110907, JCM 19683",1,"Micromonospora phaseoli",positive
158771,,"CECT 9369, DSM 105363, SG 15",1,"Micromonospora phytophila",positive
8015,,"DSM 45175, LMG 24546, GUI 15, JCM 17025",1,"Micromonospora pisi",positive
132666,DS3010,"DSM 45981, KCTC 29243",1,"Micromonospora profundi",positive
8033,RtIII47,"DSM 45781, CGMCC 4.5826, NBRC 106684, JCM 19682, BCC 51292",1,"Micromonospora qiuiae",positive
164205,AZ1-13,"JCM 32147, KCTC 39786, NBRC 112324, TISTR 2404",1,"Micromonospora radicis",positive
8017,211018,"DSM 45431, CGMCC 4.5599, NBRC 110451, JCM 17737",1,"Micromonospora rhizosphaerae",positive
8010,AM105,"DSM 44983, CGMCC 4.2495, JCM 15474",1,"Micromonospora rifamycinica",positive
8001,,"DSM 44871, LMG 24056, NBRC 106573, NRRL B-24770, Lupac 09, JCM 16032",1,"Micromonospora saelicesensis",positive
24212,,"DSM 45708, CIP 110415, HKI 0641, JCM 30722",1,"Micromonospora schwarzwaldensis",positive
23118,SH2-13,"DSM 45794, BCC 45601, NBRC 107934",1,"Micromonospora sediminicola",positive
8031,"MS 426","DSM 45558, CGMCC 4.3550, JCM 15670, NBRC 107745",1,"Micromonospora sediminimaris",positive
140640,CH3-3,"TISTR 2396, PCU 350, JCM 18523, DSM 111297",1,"Micromonospora sediminis",positive
23121,274745,"DSM 45704, CCTCC AA 2012003, JCM 31037",1,"Micromonospora sonneratiae",positive
132026,,"DSM 101760, NRRL B-65345, TMS 7",1,"Micromonospora terminaliae",positive
8008,TVU1,"DSM 45142, JCM 18297, NRRL B-24576",1,"Micromonospora tulbaghiae",positive
132606,,"DSM 101692, CECT 9022, GUI 23",1,"Micromonospora ureilytica",positive
132608,,"DSM 101695, CECT 9019, GUI 63",1,"Micromonospora vinacea",positive
23120,2602GPT1-05,"DSM 45709, CCTCC AA 2012002, JCM 31038",1,"Micromonospora wenchangensis",positive
8019,FXJ6.011,"DSM 45577, CGMCC 4.5736, NBRC 107727, JCM 18319",1,"Micromonospora yangpuensis",positive
8022,"CR 38","DSM 45600, CECT 7892, JCM 31702",1,"Micromonospora zamorensis",positive
7500,SSWW-21,"DSM 18319, JCM 30550, KCTC 19185, SSWW 21",1,"Microterricola gilva",positive
7344,PON10,"DSM 22300, LMG 24222, MTCC 9128, CCUG 55700, JCM 15132, KCTC 19685",1,"Microterricola pindariensis",positive
7499,KV-677,"DSM 21772, NBRC 102123, NRRL B-24538, JCM 15926",1,"Microterricola viridarii",positive
133608,YM18-15,"NBRC 106267, KCTC 19750, MBIC 08348, DSM 109839",1,"Miniimonas arenae",positive
140308,,"DSM 27611, CCTCC AB 2013229, YIM 101593, JCM 33578, NBRC 113072",1,"Mobilicoccus caccae",positive
132450,Gal1,"DSM 26537, JCM 18753",1,"Mobilisporobacter senegalensis",positive
24121,P3M-3,"DSM 26468, KCTC 15522, VKM B-2804",1,"Mobilitalea sibirica",positive
5826,"5NBRC 108673","DSM 45764, KCTC 19887, NBRC 108673, KLBMP 1279",1,"Modestobacter roseus",positive
5831,CP153-2,"DSM 16678, ATCC BAA 1040, CIP 109814, JCM 15578, CGMCC 1.10729",1,"Modestobacter versicolor",positive
135033,HM-7,"CIP 107383, JCM 11205, ATCC 700923, CCUG 47132, KCTC 15026",1,"Mogibacterium diversum",positive
158306,14,"DSM 104782, JCM 31914",1,"Monoglobus pectinilyticus",positive
16822,"64-FGQ, 64_FGQ","DSM 23265, VKM B-2603",1,"Moorella humiferrea",positive
6373,,"DSM 19659, CCUG 52648, CIP 109174, AIP 220.04",1,"Moryella indoligenes",positive
17891,RP-AC37,"DSM 45328, KCTC 19630",1,"Motilibacter peucedani",positive
24803,RS-16,"DSM 45622, KACC 16209, JCM 32087",1,"Motilibacter rhizosphaerae",positive
18084,,"DSM 23919, ATCC BAA 1631, CCUG 55976, WAL 1855C",1,"Murdochiella asaccharolytica",positive
131529,2-PG-424-CC-1,"DSM 29489, KCTC 15545",1,"Muricomes intestini",positive
11264,14-Be-013,"DSM 45312, CCM 7612, CCUG 57390, JCM 17973",1,"Murinocardiopsis flavida",positive
12589,CD12E2-27,"DSM 17134, HKI 0369, NCIMB 14061, VTT E-032285, JCM 14326, NBRC 110697",1,"Myceligenerans crystallogenes",positive
12588,XLG910.2,"DSM 15700, CGMCC 1.3458, JCM 14112, NBRC 106321",1,"Myceligenerans xiligouense",positive
133809,MB1-14,"CCTCC AB 209002, KCTC 19753, JCM 19955",1,"Mycetocola manganoxydans",positive
133953,MD-T1-10-2,"CGMCC 1.11101, NBRC 107877",1,"Mycetocola miduiensis",positive
7471,"BRB-1L41, R-20377","DSM 18580, JCM 30549, LMG 22367",1,"Mycetocola reblochoni",positive
133932,ZD1-4,"KACC 16570, CGMCC 1.12042, JCM 18131",1,"Mycetocola zhadangensis",positive
8546,,"DSM 45103, CCUG 48898, CIP 108297, KCTC 19086, JCM 15300, Timone LB, BCRC 16916",1,"Mycobacterium abscessus subsp. massiliense",positive
8464,90012,"CCUG 37673 B, KCTC 9502, DSM 44515, ATCC 27406, CCUG 37673, CIP 105391, JCM 6377, CCUG 37673 A",1,"Mycobacterium agri",positive
140779,S-I-6,"KACC 17600, NBRC 109805, NCAIM B 02535",1,"Mycobacterium aquiterrae",positive
24237,,"DSM 45768, JCM 18538, YIM 121001",1,"Mycobacterium arabiense",positive
8573,JS19b1,"DSM 45407, ATCC BAA 1378, CIP 109274, JCM 16368",1,"Mycobacterium aromaticivorans",positive
24234,4355387,"DSM 45439, CCUG 56331, CIP 109827, CSUR P34, JCM 17323",0,"Mycobacterium avium",positive
8519,"MF-657, W5998","DSM 44677, ATCC 49935, CCUG 47580, CIP 107829, JCM 15653",1,"Mycobacterium boenickei",positive
24238,"02-5273-A84, MLB-A84","DSM 45746, CIP 110557, JCM 30725",1,"Mycobacterium bourgelatii",positive
8521,"MF-614, W6743","DSM 44680, ATCC 49938, CCUG 47584, CIP 107830, JCM 15654",1,"Mycobacterium brisbanense",positive
140781,QIA-37,"KCTC 39630, JCM 30986",1,"Mycobacterium chelonae subsp. bovis",positive
8574,czh-42,"DSM 45433, ATCC BAA 1373, CIP 109269, JCM 16369",1,"Mycobacterium crocinum",positive
140369,X82,"DSM 44358, CECT 8775",1,"Mycobacterium eburneum",positive
131823,"MF-89, W5198","DSM 44676, ATCC 49403, CDC 80-719, CCUG 47581, JCM 15656, CIP 107828",1,"Mycobacterium houstonense",positive
8559,FI-06250,"DSM 45132, CIP 109609, CCUG 55636, JCM 16366",1,"Mycobacterium insubricum",positive
8592,05-1390,"DSM 45126, KCTC 19555, JCM 19957",0,"Mycobacterium intracellulare subsp. chimaera",positive
8347,M05,"DSM 45541, CCUG 62053, JCM 17461",1,"Mycobacterium iranicum",positive
8589,01-305,"DSM 45576, KCTC 19819, JCM 19956",1,"Mycobacterium koreense",positive
158311,,"CECT 9646, DSM 107316, NCTC 11659",1,"Mycobacterium kyogaense",positive
8339,40,"DSM 43219, CECT 8763, SN 1900",1,"Mycobacterium lehmannii",positive
8588,F4,"DSM 45785, CGMCC 4.5724, JCM 17423",1,"Mycobacterium litorale",positive
8572,MG13,"DSM 45343, CCUG 54744, CECT 7273, JCM 16229",1,"Mycobacterium llatzerense",positive
8582,5356591,"JCM 17324, DSM 45437, CCUG 56325, CIP 109828, CSUR P30",1,"Mycobacterium marseillense",positive
8591,DL49,"DSM 45633, JCM 17932, NCCB 100399",1,"Mycobacterium minnesotense",positive
8435,3503,"DSM 44074, ATCC 25795, JCM 6365, NCTC 10818, CCUG 37665, CIP 105387, LMG 19258, KCTC 19096, BCRC 17230, HAMBI 2273",1,"Mycobacterium neoaurum",positive
8246,2409,"DSM 43532, CECT 8766, SN 1904",1,"Mycobacterium neumannii",positive
8520,"MF-465, W6705","CCUG 47582, CIP 107827, CIP 105354, DSM 44679, ATCC 49404, CDC 87-1098, JCM 15659",1,"Mycobacterium neworleansense",positive
8578,NLA000500338,"DSM 45145, CIP 109766, JCM 16367",1,"Mycobacterium noviomagense",positive
8433,"4388, 47001","CCUG 37669, CIP 106803, KCTC 19097, DSM 44075, ATCC 27023, JCM 6372, NCTC 10778, HAMBI 2272",1,"Mycobacterium obuense",positive
133186,JC290,"KCTC 39560, LMG 28809",1,"Mycobacterium oryzae",positive
8575,czh-8,"DSM 45404, ATCC BAA 1372, CIP 109268, JCM 16370",1,"Mycobacterium pallens",positive
8348,299,"DSM 45575, KCTC 19818",1,"Mycobacterium parakoreense",positive
8538,31118,"DSM 45000, KCTC 19145, JCM 16952",1,"Mycobacterium paraseoulense",positive
8344,05-2522,"DSM 45127, KCTC 19556, JCM 32754",1,"Mycobacterium paraterrae",positive
8522,,"DSM 44697, CIP 108547, LMG 21953, WA 101, JCM 13323",1,"Mycobacterium psychrotolerans",positive
8468,,"CCUG 37668, CIP 106804, KCTC 9518, DSM 44222, ATCC 35154, CIP 1480001, JCM 6370, NCH 33505",1,"Mycobacterium pulveris",positive
8576,JS14,"DSM 45406, ATCC BAA 1377, CIP 109273, JCM 16372",1,"Mycobacterium rufum",positive
8577,czh-117,"DSM 45405, ATCC BAA 1375, CIP 109271, JCM 16371",1,"Mycobacterium rutilum",positive
24236,,"DSM 45643, KCTC 19999, YIM M13028, JCM 17899",1,"Mycobacterium sediminis",positive
8556,05-832,"DSM 44999, KCTC 19147, JCM 16017",1,"Mycobacterium senuense",positive
8537,03-19,"DSM 44998, CIP 109583, KCTC 19146, JCM 16018",1,"Mycobacterium seoulense",positive
8553,"ABO-M06, MBS-1","DSM 45070, CIP 109395, CCUG 55975, CIP 139395, JCM 15660",1,"Mycobacterium setense",positive
8324,"GA 735, Cornell 3","DSM 43756, ATCC 19420, JCM 5866, KCTC 9108, NCTC 8159, CCUG 21002, CCUG 21815, CECT 3020, CIP 104444, JCM 6386, NRRL B-14616, VKM Ac-1239",1,"Mycobacterium smegmatis",positive
140345,NE-TNMC-100812,"DSM 46873, ATCC BAA 2683",1,"Mycobacterium talmoniae",positive
133523,5351974,"CCUG 56329, CIP 109830, CSUR P32, JCM 30726, JCM 17325",1,"Mycobacterium timonense",positive
159627,I10A-01893,"DSM 45590, CECT 8783, KCTC 19843",1,"Mycolicibacterium stellerae",positive
133921,5116S-4,"KACC 15517, NBRC 108725",1,"Naasia aerilata",positive
166309,,"CGMCC 4.7629, NBRC 114017, YIM 132087",1,"Nakamurella albus",positive
166277,S14-144,"CCTCC AB 2015345, KCTC 39796",1,"Nakamurella antarctica",positive
166422,12Sc4-1,"KCTC 49114, CGMCC 1.16555",1,"Nakamurella deserti",positive
132455,2Q3S-4-2,"DSM 100722, CGMCC 4.7308, JCM 31778",1,"Nakamurella endophytica",positive
23147,DS-52,"DSM 26917, CIP 108919, JCM 15652, KCTC 19127, NBRC 105867",1,"Nakamurella flavida",positive
140952,63MJ-1,"KACC 18662, NBRC 111844",1,"Nakamurella intestinalis",positive
10174,DLS-10,"DSM 19367, JCM 16024, KCTC 19285, DLS 10, NBRC 106258",1,"Nakamurella lactea",positive
23148,P4-7,"DSM 26919, CECT 7604, KCTC 19426, JCM 31706",0,"Nakamurella panacisegetis",positive
133020,S20-107,"DSM 102309, LMG 29427",1,"Nakamurella silvestris",positive
24716,Z-1001,"DSM 24923, VKM B-2666",1,"Natranaerobaculum magadiense",positive
17655,JW/NM-WN-LU,"DSM 18760, ATCC BAA 1443",1,"Natranaerobius trueperi",positive
1570,HN30,"DSM 21771, JCM 15649",1,"Natribacillus halophilus",positive
134340,HIS40-3,"BCC 24370, JCM 14663, PCU 303",1,"Natrinema gari",positive
17656,JW/NM-WN-LH1,"DSM 18770, ATCC BAA 1444",1,"Natronovirga wadinatrunensis",positive
140343,AFT2,"DSM 103164, CCTCC AB 2015428, JCM 33579",1,"Naumannella cuiyingiana",positive
12674,"WS 4616","DSM 24323, LMG 26184, JCM 30997",1,"Naumannella halotolerans",positive
140289,,"DSM 101717, NBRC 111773, CPCC 204135",1,"Naumannella huperziae",positive
1214,"IDA 1115, R-16315","DSM 15601, CIP 108807, LMG 21833, JCM 21706, IAM 15255",1,"Neobacillus bataviensis",positive
132382,Ap-6,"DSM 101566, CCM 8651, CIP 110974",1,"Neobacillus cucumis",positive
1213,"IDA 1937, R-16337","DSM 15600, CIP 108808, LMG 21831, JCM 21707, IAM 15256, NBRC 102427",1,"Neobacillus drentensis",positive
1251,,"DSM 18237, LMG 17489, NCIMB 13771, Rcp Sm1, JCM 21708, CIP 106910, IAM 15257, KCTC 13885, KCTC 3851, LMG 19448, NBRC 102428",1,"Neobacillus fumarioli",positive
23709,,"DSM 27594, JCM 17335, KCTC 13945, DCY 53",1,"Neobacillus ginsengisoli",positive
140352,SYP-B691,"DSM 29196, JCM 30743",1,"Neobacillus notoginsengisoli",positive
1216,"IDA 3307, R-15439","DSM 15603, CIP 108805, LMG 21837, JCM 21709, IAM 15258, NBRC 102450",1,"Neobacillus novalis",positive
164404,YLB-04,"JCM 32872, MCCC 1A12711",1,"Neobacillus piezotolerans",positive
1249,,"DSM 18135, KCTC 13943, Gsoil 420",1,"Neobacillus pocheonensis",positive
1217,"IDA 0086, R-16300","DSM 15604, CIP 108804, LMG 21838, JCM 21710, IAM 15259, KCTC 13572, NBRC 102451",1,"Neobacillus soli",positive
140035,DY66,"DSM 105783, JCM 16364, KCTC 19557, NBRC 109060",1,"Neomicrococcus aestuarii",positive
7768,20,"DSM 17733, CCUG 48939, CIP 109276, JCM 14309",1,"Nesterenkonia aethiopica",positive
7771,,"DSM 19423, CCTCC AB 207011, JCM 16549, CAAS 252, NBRC 107629",1,"Nesterenkonia alba",positive
132446,CK5,"DSM 27373, JCM 19723",1,"Nesterenkonia aurantiaca",positive
140586,10C,"LMG 29100, KCTC 39636, CGMCC 1.15388",1,"Nesterenkonia cremea",positive
159880,,"CCTCC AB 2017176, NBRC 112398, EGI 60016",1,"Nesterenkonia endophytica",positive
7770,,"DSM 19422, CCTCC AB 207010, JCM 14814, CCUG 58060, CAAS 251, NBRC 107628",1,"Nesterenkonia flava",positive
7772,,"DSM 16378, JCM 19556, KCTC 19048, YIM 70179, JCM 16019",1,"Nesterenkonia halophila",positive
7764,,"DSM 15474, CCTCC AA 001022, YIM 70084, JCM 13018, KCTC 19014",1,"Nesterenkonia halotolerans",positive
7769,JG-241,"DSM 19081, JCM 12610, KCTC 19053, CIP 109490, NCIMB 14784",1,"Nesterenkonia jeotgali",positive
7766,,"DSM 15666, CCTCC AA 203010, CIP 108679, KCTC 19013, YIM 70081, JCM 13019, CIP 107970, JCM 19019",1,"Nesterenkonia lutea",positive
164194,M8,"JCM 32100, CGMCC 1.16706, MCC 3367",1,"Nesterenkonia natronophila",positive
7767,,"DSM 15664, CCTCC AA 203007, CIP 108680, KCTC 19011, YIM 70009, JCM 13020",1,"Nesterenkonia sandarakina",positive
7773,Sua-BAC020,"DSM 22748, JCM 19557, NCCB 100309",1,"Nesterenkonia suensis",positive
1209,Fo-92,"DSM 15077, ATCC BAA 519",1,"Niallia nealsonii",positive
132616,1DS3-10,"DSM 29761, ACCC 19781",1,"Niallia oryzisoli",positive
17693,ANL-iso2,"DSM 45188, NBRC 105792, NCCB 100119, UNIQEM U239",1,"Nitriliruptor alkaliphilus",positive
10818,GW4-1778,"DSM 45049, CCUG 53410, CIP 109315, JCM 14671, IFM 10820, NBRC 108247",1,"Nocardia acidivorans",positive
10813,,"DSM 44997, CIP 109606, OFN S17, JCM 14670, IFM 10819, NBRC 108246",1,"Nocardia altamirensis",positive
10816,"TT 00-78","DSM 45066, KCTC 19208, NBRC 102102, JCM 14877, IFM 10867",1,"Nocardia amamiensis",positive
10715,W9988,"DSM 45539, CCUG 59655",1,"Nocardia amikacinitolerans",positive
10786,,"DSM 44729, IFM 0575, JCM 12118, NBRC 100135, CIP 108631",1,"Nocardia araoensis",positive
10775,,"DSM 44668, JCM 11892, NBRC 100129, CCUG 48826, IFM 0245, CIP 108374",1,"Nocardia asiatica",positive
10825,,"DSM 45353, ACM 5287, JCM 18298, CAP 290",1,"Nocardia callitridis",positive
132481,1H-HV4,"DSM 100526, CGMCC 4.7278",1,"Nocardia camponoti",positive
140953,,"KCTC 39595, CCTCC AA 2017030, DSM 100514, YIM A1135",1,"Nocardia cavernae",positive
10799,,"DSM 44804, CIP 108975, IFM 0354, JCM 12351, NBRC 100430, CCUG 52242",1,"Nocardia concava",positive
10809,,"DSM 44960, CIP 108996, OFN N12, JCM 15318, IFM 10920, NBRC 108252",1,"Nocardia coubleae",positive
10795,,"DSM 44890, CCUG 50200, CIP 108553, IMMIB N-402, JCM 13394, JCM 13374, IFM 10589, NBRC 108235",1,"Nocardia elegans",positive
10806,,"DSM 44883, IFM 0803, JCM 12667, NBRC 100660, CIP 109337",1,"Nocardia exalbida",positive
10830,A2012,"DSM 45516, KCTC 19986, NRRL B-24833, JCM 19958",1,"Nocardia goodfellowii",positive
23157,GW5-5797,"DSM 45869, CCUG 60970, CIP 110294, JCM 19117, NBRC 108939",1,"Nocardia grenadensis",positive
140373,,"DSM 46764, JCM 30085, CFH S0067",1,"Nocardia heshunensis",positive
10778,,"DSM 44732, CIP 108597, IFM 10084, JCM 12121, NBRC 100133",1,"Nocardia higoensis",positive
10782,,"DSM 44667, JCM 11891, NBRC 100128, IFM 0092, CIP 108421",1,"Nocardia inohanensis",positive
10824,"BM123, UI122540","DSM 45197, JCM 18299, NRRL 5646, NRRL B-24671",1,"Nocardia iowensis",positive
10808,"N 3-2","DSM 44959, JCM 13281, NRRL B-24430, CIP 109185, IFM 10687, NBRC 103114, NCIMB 14343",1,"Nocardia jejuensis",positive
132662,,"DSM 101725, CGMCC 4.7330, KCTC 39691, KLBMP S0027",1,"Nocardia jiangsuensis",positive
10802,43401,"DSM 17684, AS 4.1905, CGMCC 4.1905, IFM 10633, JCM 12861, CIP 109010, NBRC 101359",1,"Nocardia jiangxiensis",positive
10815,"04-5195, 5195","DSM 45048, CGMCC 4.3508, JCM 14879, IFM 10864, NBRC 108249",1,"Nocardia jinanensis",positive
164366,Y48,"JCM 32795, CGMCC 4.7494",1,"Nocardia mangyaensis",positive
10826,"188-03, W8061","DSM 45174, JCM 15508, NBRC 108933",1,"Nocardia mikamii",positive
10803,117,"DSM 17685, AS 4.1904, CGMCC 4.1904, IFM 10632, JCM 12860, CIP 109011, NBRC 108239",1,"Nocardia miyunensis",positive
10774,"SBHROA6, SBH<SUB>R</SUB>OA6","DSM 44717, NCIMB 13955, JCM 12604, CIP 108429, IFM 10560, NBRC 108232",1,"Nocardia neocaledoniensis",positive
10785,,"DSM 44670, JCM 11894, NBRC 100131, IFM 0330, CIP 108423",1,"Nocardia niigatensis",positive
